timestamp,status_postura,angulo_coluna_deg,pitch_cabeca_deg,shoulder_diff,duracao_postura_ruim_s,min_desde_ultimo_alongar
2025-10-21 20:39:08,boa,0.44,-59.42,0.0875,0.0,0.4
2025-10-21 20:39:08,boa,0.60,-59.31,0.0867,0.0,0.4
2025-10-21 20:39:09,boa,0.79,-59.50,0.0873,0.0,0.4
2025-10-21 20:39:09,ruim,1.11,-59.76,0.0867,0.0,0.4
2025-10-21 20:39:09,ruim,1.41,-60.09,0.0865,0.1,0.4
2025-10-21 20:39:09,ruim,1.62,-60.41,0.0875,0.2,0.4
2025-10-21 20:39:09,ruim,1.88,-60.57,0.0888,0.2,0.4
2025-10-21 20:39:09,ruim,1.95,-60.69,0.0861,0.3,0.4
2025-10-21 20:39:09,ruim,2.11,-60.71,0.0876,0.4,0.4
2025-10-21 20:39:09,ruim,2.18,-60.65,0.0882,0.5,0.4
2025-10-21 20:39:09,ruim,1.89,-60.50,0.0899,0.6,0.4
2025-10-21 20:39:09,ruim,2.03,-60.40,0.0926,0.6,0.4
2025-10-21 20:39:09,ruim,1.76,-60.22,0.0876,0.7,0.4
2025-10-21 20:39:09,ruim,1.77,-59.98,0.0879,0.8,0.4
2025-10-21 20:39:10,ruim,1.66,-59.72,0.0887,0.9,0.4
2025-10-21 20:39:10,ruim,1.57,-59.43,0.0892,1.0,0.4
2025-10-21 20:39:10,ruim,1.39,-59.28,0.0873,1.1,0.4
2025-10-21 20:39:10,ruim,1.51,-59.16,0.0923,1.1,0.4
2025-10-21 20:39:10,ruim,0.90,-58.96,0.0870,1.2,0.4
2025-10-21 20:39:10,ruim,0.95,-58.58,0.0893,1.3,0.4
2025-10-21 20:39:10,ruim,0.99,-58.00,0.0862,1.4,0.4
2025-10-21 20:39:10,ruim,1.48,-57.32,0.0854,1.5,0.4
2025-10-21 20:39:10,ruim,1.44,-56.79,0.0614,1.6,0.4
2025-10-21 20:39:10,ruim,2.43,-55.97,0.0333,1.6,0.4
2025-10-21 20:39:10,ruim,1.55,-55.01,0.0463,1.7,0.4
2025-10-21 20:39:10,ruim,1.03,-54.01,0.0355,1.8,0.4
2025-10-21 20:39:11,ruim,1.29,-52.87,0.0324,1.9,0.4
2025-10-21 20:39:11,ruim,1.34,-51.48,0.0259,2.0,0.4
2025-10-21 20:39:11,ruim,1.50,-49.89,0.0302,2.1,0.4
2025-10-21 20:39:11,ruim,1.03,-48.58,0.0444,2.1,0.4
2025-10-21 20:39:11,ruim,1.07,-47.38,0.0369,2.2,0.4
2025-10-21 20:39:11,ruim,1.94,-46.27,0.0256,2.3,0.4
2025-10-21 20:39:11,ruim,2.08,-45.27,0.0683,2.4,0.4
2025-10-21 20:39:11,ruim,1.48,-44.78,0.0624,2.4,0.4
2025-10-21 20:39:11,ruim,1.27,-44.89,0.0619,2.5,0.4
2025-10-21 20:39:11,ruim,0.79,-45.40,0.0565,2.6,0.4
2025-10-21 20:39:11,ruim,0.48,-46.10,0.0457,2.7,0.4
2025-10-21 20:39:11,ruim,0.16,-47.07,0.0293,2.7,0.4
2025-10-21 20:39:11,ruim,0.51,-48.02,0.0296,2.8,0.4
2025-10-21 20:39:12,boa,0.11,-48.87,0.0323,0.0,0.4
2025-10-21 20:39:12,boa,0.03,-49.57,0.0338,0.0,0.4
2025-10-21 20:39:12,boa,0.06,-50.21,0.0404,0.0,0.4
2025-10-21 20:39:12,boa,0.08,-50.81,0.0556,0.0,0.4
2025-10-21 20:39:12,boa,0.02,-51.31,0.0660,0.0,0.4
2025-10-21 20:39:12,boa,0.01,-51.77,0.0814,0.0,0.4
2025-10-21 20:39:12,boa,0.09,-52.23,0.0811,0.0,0.5
2025-10-21 20:39:12,boa,0.33,-52.43,0.0923,0.0,0.5
2025-10-21 20:39:12,boa,0.50,-52.53,0.0987,0.0,0.5
2025-10-21 20:39:12,boa,0.74,-52.72,0.1035,0.0,0.5
2025-10-21 20:39:12,boa,0.90,-53.07,0.1049,0.0,0.5
2025-10-21 20:39:12,boa,0.92,-53.61,0.1053,0.0,0.5
2025-10-21 20:39:12,boa,0.92,-54.26,0.1046,0.0,0.5
2025-10-21 20:39:13,boa,0.86,-54.74,0.1033,0.0,0.5
2025-10-21 20:39:13,boa,0.64,-55.50,0.0997,0.0,0.5
2025-10-21 20:39:13,boa,0.63,-56.38,0.0993,0.0,0.5
2025-10-21 20:39:13,boa,0.58,-57.26,0.0971,0.0,0.5
2025-10-21 20:39:13,boa,0.58,-58.34,0.1000,0.0,0.5
2025-10-21 20:39:13,boa,0.60,-59.64,0.1024,0.0,0.5
2025-10-21 20:39:13,boa,0.55,-61.11,0.1055,0.0,0.5
2025-10-21 20:39:13,boa,0.45,-62.32,0.1111,0.0,0.5
2025-10-21 20:39:13,boa,0.24,-63.40,0.1106,0.0,0.5
2025-10-21 20:39:13,boa,0.70,-64.52,0.1132,0.0,0.5
2025-10-21 20:39:13,boa,0.70,-65.57,0.1169,0.0,0.5
2025-10-21 20:39:13,boa,0.78,-66.21,0.1148,0.0,0.5
2025-10-21 20:39:13,boa,0.67,-66.26,0.1103,0.0,0.5
2025-10-21 20:39:14,boa,0.80,-65.88,0.1086,0.0,0.5
2025-10-21 20:39:14,boa,0.76,-65.30,0.0997,0.0,0.5
2025-10-21 20:39:14,boa,1.03,-64.41,0.1014,0.0,0.5
2025-10-21 20:39:14,boa,0.99,-63.52,0.1008,0.0,0.5
2025-10-21 20:39:14,boa,1.00,-62.71,0.1064,0.0,0.5
2025-10-21 20:39:14,boa,1.01,-62.10,0.1063,0.0,0.5
2025-10-21 20:39:14,ruim,0.57,-61.53,0.0998,0.0,0.5
2025-10-21 20:39:14,ruim,0.59,-60.98,0.0999,0.1,0.5
2025-10-21 20:39:14,ruim,0.65,-60.51,0.0997,0.2,0.5
2025-10-21 20:39:14,ruim,0.65,-60.09,0.0961,0.2,0.5
2025-10-21 20:39:14,ruim,0.62,-59.67,0.0940,0.3,0.5
2025-10-21 20:39:14,ruim,0.42,-59.45,0.0908,0.4,0.5
2025-10-21 20:39:14,ruim,0.58,-59.33,0.0965,0.5,0.5
2025-10-21 20:39:15,ruim,0.54,-59.28,0.0953,0.5,0.5
2025-10-21 20:39:15,ruim,0.69,-59.32,0.0953,0.6,0.5
2025-10-21 20:39:15,ruim,0.65,-59.40,0.1034,0.7,0.5
2025-10-21 20:39:15,ruim,0.56,-59.55,0.1026,0.8,0.5
2025-10-21 20:39:15,ruim,0.51,-59.73,0.1017,0.9,0.5
2025-10-21 20:39:15,ruim,0.79,-59.92,0.1062,1.0,0.5
2025-10-21 20:39:15,ruim,0.78,-60.19,0.1066,1.0,0.5
2025-10-21 20:39:15,ruim,0.66,-60.49,0.1059,1.1,0.5
2025-10-21 20:39:15,ruim,0.81,-60.76,0.1061,1.2,0.5
2025-10-21 20:39:15,ruim,1.03,-61.04,0.1070,1.3,0.5
2025-10-21 20:39:15,ruim,0.95,-61.34,0.1043,1.4,0.5
2025-10-21 20:39:15,ruim,0.90,-61.58,0.0975,1.4,0.5
2025-10-21 20:39:16,ruim,0.92,-61.82,0.0965,1.5,0.5
2025-10-21 20:39:16,ruim,0.96,-61.96,0.0970,1.6,0.5
2025-10-21 20:39:16,ruim,0.94,-62.12,0.0914,1.7,0.5
2025-10-21 20:39:16,ruim,0.79,-62.26,0.0903,1.8,0.5
2025-10-21 20:39:16,ruim,0.82,-62.37,0.0912,1.8,0.5
2025-10-21 20:39:16,ruim,0.84,-62.52,0.0911,1.9,0.5
2025-10-21 20:39:16,ruim,0.73,-62.68,0.0839,2.0,0.5
2025-10-21 20:39:16,ruim,0.65,-62.84,0.0833,2.1,0.5
2025-10-21 20:39:16,ruim,0.47,-63.01,0.0837,2.1,0.5
2025-10-21 20:39:16,ruim,0.51,-63.16,0.0848,2.2,0.5
2025-10-21 20:39:16,ruim,0.61,-63.29,0.0845,2.3,0.5
2025-10-21 20:39:16,ruim,0.63,-63.42,0.0845,2.4,0.5
2025-10-21 20:39:16,ruim,0.71,-63.58,0.0897,2.5,0.5
2025-10-21 20:39:17,ruim,0.87,-63.76,0.0967,2.6,0.5
2025-10-21 20:39:17,ruim,0.89,-63.92,0.0958,2.6,0.5
2025-10-21 20:39:17,ruim,0.92,-64.06,0.0973,2.7,0.5
2025-10-21 20:39:17,ruim,1.02,-64.17,0.0976,2.8,0.5
2025-10-21 20:39:17,ruim,1.03,-64.24,0.0987,2.9,0.5
2025-10-21 20:39:17,ruim,1.02,-64.29,0.0987,2.9,0.5
2025-10-21 20:39:17,ruim,0.98,-64.33,0.1016,3.0,0.5
2025-10-21 20:39:17,ruim,0.84,-64.38,0.0973,3.1,0.5
2025-10-21 20:39:17,ruim,0.90,-64.36,0.1002,3.2,0.5
2025-10-21 20:39:17,ruim,0.71,-64.34,0.0954,3.3,0.5
2025-10-21 20:39:17,ruim,0.84,-64.32,0.0956,3.3,0.5
2025-10-21 20:39:17,ruim,0.78,-64.25,0.0964,3.4,0.5
2025-10-21 20:39:18,ruim,0.78,-64.15,0.0982,3.5,0.5
2025-10-21 20:39:18,ruim,0.78,-64.06,0.0982,3.6,0.5
2025-10-21 20:39:18,ruim,0.43,-63.98,0.0949,3.7,0.5
2025-10-21 20:39:18,ruim,0.37,-63.92,0.0931,3.8,0.5
2025-10-21 20:39:18,ruim,0.40,-63.89,0.0929,3.8,0.5
2025-10-21 20:39:18,ruim,0.38,-63.89,0.0896,3.9,0.6
2025-10-21 20:39:18,ruim,0.39,-63.90,0.0897,4.0,0.6
2025-10-21 20:39:18,ruim,0.35,-63.93,0.0878,4.1,0.6
2025-10-21 20:39:18,ruim,0.43,-63.94,0.0888,4.1,0.6
2025-10-21 20:39:18,ruim,0.61,-63.96,0.0895,4.2,0.6
2025-10-21 20:39:18,ruim,0.66,-63.98,0.0966,4.3,0.6
2025-10-21 20:39:18,ruim,0.67,-64.00,0.0988,4.4,0.6
2025-10-21 20:39:18,ruim,0.66,-64.09,0.0986,4.4,0.6
2025-10-21 20:39:19,ruim,0.63,-64.22,0.0972,4.5,0.6
2025-10-21 20:39:19,ruim,0.74,-64.39,0.0940,4.6,0.6
2025-10-21 20:39:19,ruim,0.64,-64.57,0.0880,4.7,0.6
2025-10-21 20:39:19,ruim,0.31,-64.74,0.0821,4.7,0.6
2025-10-21 20:39:19,ruim,0.22,-64.91,0.0815,4.8,0.6
2025-10-21 20:39:19,ruim,0.31,-65.05,0.0872,4.9,0.6
2025-10-21 20:39:19,ruim,0.49,-65.17,0.0946,5.0,0.6
2025-10-21 20:39:19,ruim,0.58,-65.28,0.0949,5.1,0.6
2025-10-21 20:39:20,ruim,0.53,-65.42,0.0877,5.6,0.6
2025-10-21 20:39:20,ruim,0.52,-65.60,0.0877,5.6,0.6
2025-10-21 20:39:20,ruim,0.49,-65.76,0.0923,5.7,0.6
2025-10-21 20:39:20,ruim,0.39,-65.92,0.0918,5.8,0.6
2025-10-21 20:39:20,ruim,0.34,-66.04,0.0885,5.8,0.6
2025-10-21 20:39:20,ruim,0.07,-66.14,0.0892,5.9,0.6
2025-10-21 20:39:20,ruim,0.06,-66.23,0.0866,6.0,0.6
2025-10-21 20:39:20,ruim,0.02,-66.35,0.0890,6.1,0.6
2025-10-21 20:39:20,ruim,0.07,-66.45,0.0889,6.1,0.6
2025-10-21 20:39:20,ruim,0.02,-66.58,0.0806,6.2,0.6
2025-10-21 20:39:20,ruim,0.01,-66.65,0.0852,6.3,0.6
2025-10-21 20:39:20,ruim,0.02,-66.69,0.0847,6.4,0.6
2025-10-21 20:39:20,ruim,0.13,-66.74,0.0816,6.4,0.6
2025-10-21 20:39:21,ruim,0.16,-66.76,0.0802,6.5,0.6
2025-10-21 20:39:21,ruim,0.03,-66.77,0.0789,6.6,0.6
2025-10-21 20:39:21,ruim,0.09,-66.78,0.0807,6.7,0.6
2025-10-21 20:39:21,ruim,0.09,-66.77,0.0807,6.8,0.6
2025-10-21 20:39:21,ruim,0.11,-66.75,0.0812,6.8,0.6
2025-10-21 20:39:21,ruim,0.11,-66.74,0.0792,6.9,0.6
2025-10-21 20:39:21,ruim,0.23,-66.74,0.0792,7.0,0.6
2025-10-21 20:39:21,ruim,0.22,-66.72,0.0819,7.1,0.6
2025-10-21 20:39:21,ruim,0.21,-66.65,0.0849,7.2,0.6
2025-10-21 20:39:21,ruim,0.00,-66.52,0.0891,7.2,0.6
2025-10-21 20:39:21,ruim,0.05,-66.38,0.0894,7.3,0.6
2025-10-21 20:39:21,ruim,0.10,-66.24,0.0797,7.4,0.6
2025-10-21 20:39:21,ruim,0.17,-66.11,0.0784,7.5,0.6
2025-10-21 20:39:22,ruim,0.08,-65.98,0.0770,7.6,0.6
2025-10-21 20:39:22,ruim,0.08,-65.89,0.0802,7.6,0.6
2025-10-21 20:39:22,ruim,0.05,-65.80,0.0816,7.7,0.6
2025-10-21 20:39:22,ruim,0.05,-65.72,0.0846,7.8,0.6
2025-10-21 20:39:22,ruim,0.01,-65.63,0.0845,7.9,0.6
2025-10-21 20:39:22,ruim,0.00,-65.51,0.0843,8.0,0.6
2025-10-21 20:39:22,ruim,0.03,-65.40,0.0848,8.0,0.6
2025-10-21 20:39:22,ruim,0.03,-65.29,0.0920,8.1,0.6
2025-10-21 20:39:22,ruim,0.21,-65.22,0.0772,8.2,0.6
2025-10-21 20:39:22,ruim,0.08,-65.18,0.0786,8.3,0.6
2025-10-21 20:39:22,ruim,0.04,-65.14,0.0814,8.4,0.6
2025-10-21 20:39:23,ruim,0.05,-65.07,0.0816,8.5,0.6
2025-10-21 20:39:23,ruim,0.04,-65.02,0.0847,8.5,0.6
2025-10-21 20:39:23,ruim,0.07,-64.94,0.0853,8.6,0.6
2025-10-21 20:39:23,ruim,0.07,-64.89,0.0842,8.7,0.6
2025-10-21 20:39:23,ruim,0.24,-64.85,0.0918,8.8,0.6
2025-10-21 20:39:23,ruim,0.13,-64.83,0.0892,8.9,0.6
2025-10-21 20:39:23,ruim,0.23,-64.82,0.0876,9.0,0.6
2025-10-21 20:39:23,ruim,0.23,-64.81,0.0861,9.1,0.6
2025-10-21 20:39:23,ruim,0.23,-64.84,0.0844,9.1,0.6
2025-10-21 20:39:23,ruim,0.14,-64.87,0.0825,9.2,0.6
2025-10-21 20:39:23,ruim,0.32,-64.89,0.0867,9.3,0.6
2025-10-21 20:39:23,ruim,0.44,-64.91,0.0861,9.4,0.6
2025-10-21 20:39:23,ruim,0.38,-64.93,0.0869,9.5,0.6
2025-10-21 20:39:24,ruim,0.46,-64.94,0.0846,9.6,0.6
2025-10-21 20:39:24,ruim,0.51,-64.94,0.0828,9.6,0.6
2025-10-21 20:39:24,ruim,0.46,-64.96,0.0809,9.7,0.6
2025-10-21 20:39:24,ruim,0.39,-64.97,0.0822,9.8,0.6
2025-10-21 20:39:24,ruim,0.43,-64.97,0.0831,9.8,0.6
2025-10-21 20:39:24,ruim,0.38,-64.97,0.0819,9.9,0.7
2025-10-21 20:39:24,ruim,0.33,-64.98,0.0804,10.0,0.7
2025-10-21 20:39:24,ruim,0.34,-65.01,0.0799,10.1,0.7
2025-10-21 20:39:24,ruim,0.23,-65.05,0.0735,10.2,0.7
2025-10-21 20:39:24,ruim,0.21,-65.11,0.0731,10.3,0.7
2025-10-21 20:39:24,ruim,0.04,-65.17,0.0738,10.3,0.7
2025-10-21 20:39:24,ruim,0.06,-65.23,0.0751,10.4,0.7
2025-10-21 20:39:25,ruim,0.03,-65.29,0.0797,10.5,0.7
2025-10-21 20:39:25,ruim,0.06,-65.38,0.0778,11.0,0.7
2025-10-21 20:39:25,ruim,0.09,-65.45,0.0709,11.1,0.7
2025-10-21 20:39:25,ruim,0.09,-65.52,0.0672,11.2,0.7
2025-10-21 20:39:25,ruim,0.10,-65.58,0.0673,11.3,0.7
2025-10-21 20:39:25,ruim,0.22,-65.69,0.0671,11.4,0.7
2025-10-21 20:39:25,ruim,0.02,-65.80,0.0703,11.4,0.7
2025-10-21 20:39:26,ruim,0.14,-65.98,0.0594,11.5,0.7
2025-10-21 20:39:26,ruim,0.07,-66.15,0.0436,11.6,0.7
2025-10-21 20:39:26,ruim,0.04,-66.36,0.0350,11.6,0.7
2025-10-21 20:39:26,ruim,0.11,-66.64,0.0422,11.7,0.7
2025-10-21 20:39:26,ruim,0.06,-66.88,0.0473,11.8,0.7
2025-10-21 20:39:26,ruim,0.68,-66.94,0.0564,11.9,0.7
2025-10-21 20:39:26,ruim,0.54,-67.00,0.0566,12.0,0.7
2025-10-21 20:39:26,ruim,0.78,-67.08,0.0585,12.1,0.7
2025-10-21 20:39:26,ruim,1.09,-67.23,0.0610,12.1,0.7
2025-10-21 20:39:26,ruim,0.91,-67.37,0.0583,12.2,0.7
2025-10-21 20:39:26,ruim,1.06,-67.53,0.0572,12.3,0.7
2025-10-21 20:39:26,ruim,0.74,-67.77,0.0576,12.4,0.7
2025-10-21 20:39:26,ruim,1.37,-65.73,0.0618,12.5,0.7
2025-10-21 20:39:27,ruim,1.47,-62.25,0.0594,12.6,0.7
2025-10-21 20:39:27,boa,2.14,-58.77,0.0631,0.0,0.7
2025-10-21 20:39:27,boa,1.67,-55.35,0.0593,0.0,0.7
2025-10-21 20:39:27,boa,0.71,-52.40,0.0412,0.0,0.7
2025-10-21 20:39:27,boa,0.36,-48.60,0.0205,0.0,0.7
2025-10-21 20:39:27,boa,0.60,-44.13,0.0213,0.0,0.7
2025-10-21 20:39:27,boa,0.44,-39.28,0.0326,0.0,0.7
2025-10-21 20:39:27,boa,0.21,-34.97,0.0357,0.0,0.7
2025-10-21 20:39:27,boa,0.46,-30.70,0.0376,0.0,0.7
2025-10-21 20:39:27,boa,0.27,-28.10,0.0358,0.0,0.7
2025-10-21 20:39:27,boa,0.27,-26.61,0.0338,0.0,0.7
2025-10-21 20:39:27,boa,0.20,-25.37,0.0326,0.0,0.7
2025-10-21 20:39:28,boa,0.13,-24.58,0.0310,0.0,0.7
2025-10-21 20:39:28,boa,0.13,-24.13,0.0304,0.0,0.7
2025-10-21 20:39:28,boa,0.24,-23.90,0.0289,0.0,0.7
2025-10-21 20:39:28,boa,0.32,-23.79,0.0259,0.0,0.7
2025-10-21 20:39:28,boa,0.55,-23.77,0.0218,0.0,0.7
2025-10-21 20:39:28,boa,0.72,-23.76,0.0199,0.0,0.7
2025-10-21 20:39:28,boa,0.55,-23.80,0.0223,0.0,0.7
2025-10-21 20:39:28,boa,0.50,-23.77,0.0269,0.0,0.7
2025-10-21 20:39:28,boa,0.50,-23.65,0.0271,0.0,0.7
2025-10-21 20:39:28,boa,0.44,-23.54,0.0304,0.0,0.7
2025-10-21 20:39:28,boa,0.38,-23.64,0.0304,0.0,0.7
2025-10-21 20:39:28,boa,0.44,-23.78,0.0308,0.0,0.7
2025-10-21 20:39:28,boa,0.40,-23.97,0.0295,0.0,0.7
2025-10-21 20:39:29,boa,0.40,-24.10,0.0279,0.0,0.7
2025-10-21 20:39:29,boa,0.37,-24.23,0.0266,0.0,0.7
2025-10-21 20:39:29,boa,0.24,-24.33,0.0291,0.0,0.7
2025-10-21 20:39:29,boa,0.14,-24.36,0.0334,0.0,0.7
2025-10-21 20:39:29,boa,0.19,-26.65,0.0346,0.0,0.7
2025-10-21 20:39:29,boa,0.02,-30.38,0.0363,0.0,0.7
2025-10-21 20:39:29,boa,0.09,-34.15,0.0354,0.0,0.7
2025-10-21 20:39:29,boa,0.07,-37.87,0.0351,0.0,0.7
2025-10-21 20:39:29,boa,0.08,-41.13,0.0352,0.0,0.7
2025-10-21 20:39:29,boa,0.06,-45.25,0.0350,0.0,0.7
2025-10-21 20:39:29,boa,0.03,-50.09,0.0321,0.0,0.7
2025-10-21 20:39:29,boa,0.05,-55.36,0.0313,0.0,0.7
2025-10-21 20:39:30,boa,0.30,-60.07,0.0302,0.0,0.7
2025-10-21 20:39:30,boa,0.29,-64.73,0.0310,0.0,0.7
2025-10-21 20:39:30,boa,0.30,-67.69,0.0304,0.0,0.7
2025-10-21 20:39:30,boa,0.20,-69.55,0.0302,0.0,0.7
2025-10-21 20:39:30,boa,0.19,-71.14,0.0306,0.0,0.7
2025-10-21 20:39:30,boa,0.05,-72.25,0.0323,0.0,0.8
2025-10-21 20:39:30,boa,0.01,-73.02,0.0330,0.0,0.8
2025-10-21 20:39:30,boa,0.10,-73.53,0.0330,0.0,0.8
2025-10-21 20:39:30,boa,0.09,-73.88,0.0338,0.0,0.8
2025-10-21 20:39:30,boa,0.21,-74.11,0.0328,0.0,0.8
2025-10-21 20:39:30,boa,0.23,-74.28,0.0285,0.0,0.8
2025-10-21 20:39:30,boa,0.17,-74.40,0.0292,0.0,0.8
2025-10-21 20:39:31,boa,0.15,-74.57,0.0296,0.0,0.8
2025-10-21 20:39:31,boa,0.17,-74.72,0.0305,0.0,0.8
2025-10-21 20:39:31,boa,0.11,-74.93,0.0302,0.0,0.8
2025-10-21 20:39:31,boa,0.26,-75.10,0.0295,0.0,0.8
2025-10-21 20:39:31,boa,0.25,-75.22,0.0301,0.0,0.8
2025-10-21 20:39:31,boa,0.24,-75.28,0.0310,0.0,0.8
2025-10-21 20:39:31,boa,0.27,-75.34,0.0310,0.0,0.8
2025-10-21 20:39:31,boa,0.18,-75.39,0.0310,0.0,0.8
2025-10-21 20:39:31,boa,0.20,-75.47,0.0312,0.0,0.8
2025-10-21 20:39:31,boa,0.22,-75.55,0.0339,0.0,0.8
2025-10-21 20:39:31,boa,0.08,-75.67,0.0365,0.0,0.8
2025-10-21 20:39:31,boa,0.05,-75.81,0.0352,0.0,0.8
2025-10-21 20:39:31,boa,0.15,-75.92,0.0338,0.0,0.8
2025-10-21 20:39:32,boa,0.29,-76.05,0.0317,0.0,0.8
2025-10-21 20:39:32,boa,0.32,-76.17,0.0323,0.0,0.8
2025-10-21 20:39:32,boa,0.30,-76.27,0.0328,0.0,0.8
2025-10-21 20:39:32,boa,0.29,-76.29,0.0328,0.0,0.8
2025-10-21 20:39:32,boa,0.30,-76.23,0.0370,0.0,0.8
2025-10-21 20:39:32,boa,0.32,-76.18,0.0377,0.0,0.8
2025-10-21 20:39:32,boa,0.44,-76.15,0.0375,0.0,0.8
2025-10-21 20:39:32,boa,0.43,-76.17,0.0371,0.0,0.8
2025-10-21 20:39:32,boa,0.45,-76.22,0.0364,0.0,0.8
2025-10-21 20:39:32,boa,0.46,-76.29,0.0366,0.0,0.8
2025-10-21 20:39:32,boa,0.51,-76.42,0.0361,0.0,0.8
2025-10-21 20:39:32,boa,0.58,-76.58,0.0364,0.0,0.8
2025-10-21 20:39:33,boa,0.51,-76.77,0.0383,0.0,0.8
2025-10-21 20:39:33,boa,0.43,-76.97,0.0388,0.0,0.8
2025-10-21 20:39:33,boa,0.32,-77.22,0.0408,0.0,0.8
2025-10-21 20:39:33,boa,0.37,-77.49,0.0403,0.0,0.8
2025-10-21 20:39:33,boa,0.36,-77.80,0.0391,0.0,0.8
2025-10-21 20:39:33,boa,0.39,-78.10,0.0390,0.0,0.8
2025-10-21 20:39:33,boa,0.51,-78.43,0.0384,0.0,0.8
2025-10-21 20:39:33,boa,0.37,-78.75,0.0405,0.0,0.8
2025-10-21 20:39:33,boa,0.42,-79.07,0.0403,0.0,0.8
2025-10-21 20:39:33,boa,0.44,-79.37,0.0411,0.0,0.8
2025-10-21 20:39:33,boa,0.37,-79.67,0.0421,0.0,0.8
2025-10-21 20:39:33,boa,0.22,-79.98,0.0429,0.0,0.8
2025-10-21 20:39:34,boa,0.17,-80.25,0.0429,0.0,0.8
2025-10-21 20:39:34,boa,0.09,-80.49,0.0439,0.0,0.8
2025-10-21 20:39:34,boa,0.03,-80.74,0.0458,0.0,0.8
2025-10-21 20:39:34,boa,0.09,-80.93,0.0495,0.0,0.8
2025-10-21 20:39:34,boa,0.04,-81.08,0.0427,0.0,0.8
2025-10-21 20:39:34,boa,0.00,-81.20,0.0385,0.0,0.8
2025-10-21 20:39:34,boa,0.01,-81.28,0.0386,0.0,0.8
2025-10-21 20:39:34,boa,0.13,-81.38,0.0342,0.0,0.8
2025-10-21 20:39:34,boa,0.12,-81.48,0.0350,0.0,0.8
2025-10-21 20:39:34,boa,0.16,-81.62,0.0353,0.0,0.8
2025-10-21 20:39:34,boa,0.17,-81.79,0.0373,0.0,0.8
2025-10-21 20:39:34,boa,0.19,-81.95,0.0374,0.0,0.8
2025-10-21 20:39:34,boa,0.18,-82.12,0.0399,0.0,0.8
2025-10-21 20:39:35,boa,0.15,-82.25,0.0407,0.0,0.8
2025-10-21 20:39:35,boa,0.20,-82.37,0.0404,0.0,0.8
2025-10-21 20:39:35,boa,0.26,-82.47,0.0414,0.0,0.8
2025-10-21 20:39:35,boa,0.32,-82.53,0.0417,0.0,0.8
2025-10-21 20:39:35,boa,0.34,-82.56,0.0421,0.0,0.8
2025-10-21 20:39:35,boa,0.40,-82.59,0.0428,0.0,0.8
2025-10-21 20:39:35,boa,0.36,-82.61,0.0428,0.0,0.8
2025-10-21 20:39:35,boa,0.34,-82.59,0.0452,0.0,0.8
2025-10-21 20:39:35,boa,0.37,-82.54,0.0448,0.0,0.8
2025-10-21 20:39:35,boa,0.37,-82.50,0.0456,0.0,0.8
2025-10-21 20:39:35,boa,0.36,-82.45,0.0461,0.0,0.8
2025-10-21 20:39:35,boa,0.32,-82.40,0.0464,0.0,0.8
2025-10-21 20:39:36,boa,0.28,-82.34,0.0470,0.0,0.8
2025-10-21 20:39:36,boa,0.27,-82.28,0.0476,0.0,0.8
2025-10-21 20:39:36,boa,0.27,-82.21,0.0485,0.0,0.8
2025-10-21 20:39:36,boa,0.17,-82.13,0.0487,0.0,0.8
2025-10-21 20:39:36,boa,0.14,-82.02,0.0477,0.0,0.8
2025-10-21 20:39:36,boa,0.06,-81.90,0.0487,0.0,0.9
2025-10-21 20:39:36,boa,0.10,-81.81,0.0458,0.0,0.9
2025-10-21 20:39:36,boa,0.06,-81.70,0.0466,0.0,0.9
2025-10-21 20:39:36,boa,0.04,-81.66,0.0457,0.0,0.9
2025-10-21 20:39:36,boa,0.03,-81.62,0.0471,0.0,0.9
2025-10-21 20:39:36,boa,0.02,-81.59,0.0481,0.0,0.9
2025-10-21 20:39:36,boa,0.01,-81.60,0.0492,0.0,0.9
2025-10-21 20:39:36,boa,0.01,-81.55,0.0496,0.0,0.9
2025-10-21 20:39:37,boa,0.06,-81.54,0.0493,0.0,0.9
2025-10-21 20:39:37,boa,0.07,-81.50,0.0489,0.0,0.9
2025-10-21 20:39:37,boa,0.09,-81.47,0.0489,0.0,0.9
2025-10-21 20:39:37,boa,0.14,-81.43,0.0481,0.0,0.9
2025-10-21 20:39:37,boa,0.11,-81.40,0.0486,0.0,0.9
2025-10-21 20:39:37,boa,0.10,-81.35,0.0485,0.0,0.9
2025-10-21 20:39:37,boa,0.07,-81.30,0.0474,0.0,0.9
2025-10-21 20:39:37,boa,0.07,-81.25,0.0469,0.0,0.9
2025-10-21 20:39:37,boa,0.04,-81.21,0.0472,0.0,0.9
2025-10-21 20:39:37,boa,0.03,-81.18,0.0468,0.0,0.9
2025-10-21 20:39:37,boa,0.10,-81.14,0.0461,0.0,0.9
2025-10-21 20:39:37,boa,0.05,-81.12,0.0452,0.0,0.9
2025-10-21 20:39:38,boa,0.06,-81.11,0.0448,0.0,0.9
2025-10-21 20:39:38,boa,0.22,-81.11,0.0445,0.0,0.9
2025-10-21 20:39:38,boa,0.16,-81.10,0.0438,0.0,0.9
2025-10-21 20:39:38,boa,0.05,-81.11,0.0437,0.0,0.9
2025-10-21 20:39:38,boa,0.05,-81.08,0.0430,0.0,0.9
2025-10-21 20:39:38,boa,0.06,-81.03,0.0427,0.0,0.9
2025-10-21 20:39:38,boa,0.02,-80.99,0.0404,0.0,0.9
